id,comment,position,stakeholder,channel
968,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 81）,条件付き賛成,支援団体,Webフォーム
969,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 81）,説明不足,一般利用者,Webフォーム
970,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 81）,説明不足,市民団体,紙提出
971,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 81）,手続き懸念,地域団体,説明会
972,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 81）,代替案提案,一般利用者,Webフォーム
973,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 82）,条件付き賛成,一般利用者,Webフォーム
974,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 82）,賛成,一般利用者,紙提出
975,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 82）,反対,市民団体,Webフォーム
976,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 82）,条件付き賛成,地域団体,説明会
977,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 82）,反対,子育て団体,Webフォーム
978,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 82）,反対,自治会,紙提出
979,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 82）,条件付き賛成,高齢者団体,説明会
980,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 82）,条件付き賛成,支援団体,Webフォーム
981,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 82）,説明不足,一般利用者,Webフォーム
982,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 82）,説明不足,市民団体,紙提出
983,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 82）,手続き懸念,地域団体,説明会
984,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 82）,代替案提案,一般利用者,Webフォーム
985,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 83）,条件付き賛成,一般利用者,Webフォーム
986,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 83）,賛成,一般利用者,紙提出
987,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 83）,反対,市民団体,Webフォーム
988,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 83）,条件付き賛成,地域団体,説明会
989,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 83）,反対,子育て団体,Webフォーム
990,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 83）,反対,自治会,紙提出
991,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 83）,条件付き賛成,高齢者団体,説明会
992,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 83）,条件付き賛成,支援団体,Webフォーム
993,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 83）,説明不足,一般利用者,Webフォーム
